name,price,tdp,date,socket,category,speed,turbo,cpuCount,cores,logicals,rank,samples
Intel Core i7-11850HE @ 2.60GHz,440.0,35.0,2022-10-01,FCBGA1787,Mobile/Embedded,2100.0,4700.0,1,8,2,395,1
Intel Core i7-1185G7 @ 3.00GHz,426.0,15.0,2020-07-01,BGA1526,Laptop,3000.0,4800.0,1,4,2,714,919
Intel Core i7-1185G7E @ 2.80GHz,431.0,15.0,2021-04-01,FCBGA1449,"Laptop, Mobile/Embedded",2800.0,4400.0,1,4,2,747,8
Intel Core i7-1185GRE @ 2.80GHz,0.0,15.0,2021-04-01,FCBGA1449,Mobile/Embedded,2800.0,4400.0,1,4,2,806,6
Intel Core i7-1195G7 @ 2.90GHz,426.0,28.0,2021-09-01,FCBGA1449,Laptop,2900.0,5000.0,1,4,2,697,244
Intel Core i7-1250U,426.0,9.0,2022-08-01,FCBGA1781,Laptop,1100.0,4700.0,1,2,2,576,17
Intel Core i7-1255U,426.0,15.0,2022-03-01,FCBGA1744,Laptop,1700.0,4700.0,1,2,2,580,174
Intel Core i7-1260P,0.0,28.0,2022-01-01,BGA1700,Laptop,2100.0,4700.0,1,4,2,437,347
Intel Core i7-1260U,0.0,9.0,2022-09-01,FCBGA1781,Laptop,1000.0,4700.0,1,2,2,618,4
Intel Core i7-12650H,457.0,45.0,2022-03-01,FCBGA1744,Laptop,2300.0,4700.0,1,6,2,217,134
Intel Core i7-1265U,426.0,15.0,2022-03-01,FCBGA1744,"Laptop, Mobile/Embedded",1800.0,4800.0,1,2,2,583,98
Intel Core i7-1265UE,472.0,28.0,2022-11-01,FCBGA1744,"Laptop, Mobile/Embedded",0.0,4700.0,1,2,2,785,2
Intel Core i7-12700,328.98,65.0,2022-01-01,FCLGA1700,Desktop,2100.0,4900.0,1,8,2,129,917
Intel Core i7-12700E,344.0,65.0,2022-09-01,FCLGA1700,"Desktop, Mobile/Embedded",3600.0,4800.0,1,8,2,160,3
Intel Core i7-12700F,269.99,65.0,2022-01-01,FCLGA1700,Desktop,2100.0,4900.0,1,8,2,128,557
Intel Core i7-12700H,457.0,45.0,2022-02-01,FCBGA1744,Laptop,2300.0,4700.0,1,6,2,181,1465
Intel Core i7-12700K,409.0,190.0,2021-11-01,FCLGA1700,Desktop,3600.0,5000.0,1,8,2,100,2917
Intel Core i7-12700KF,297.0,190.0,2021-11-01,FCLGA1700,Desktop,3600.0,5000.0,1,8,2,102,1114
Intel Core i7-12700T,339.0,35.0,2022-04-01,FCLGA1700,Desktop,1400.0,4700.0,1,8,2,282,32
Intel Core i7-12700TE,344.0,35.0,2022-08-01,FCLGA1700,"Laptop, Mobile/Embedded",1400.0,4600.0,1,8,2,321,1
Intel Core i7-1270P,0.0,28.0,2022-02-01,BGA1700,Laptop,2200.0,4800.0,1,4,2,415,70
Intel Core i7-12800H,457.0,45.0,2022-03-01,FCBGA1744,Laptop,2400.0,4800.0,1,6,2,220,141
Intel Core i7-12800HX,457.0,55.0,2022-06-01,FCBGA1964,Laptop,2000.0,4800.0,1,8,2,105,58
Intel Core i7-1280P,482.0,28.0,2022-03-01,FCBGA1744,Laptop,1800.0,4800.0,1,6,2,332,106
Intel Core i7-12850HX,428.0,55.0,2022-06-01,FCBGA1964,Laptop,2100.0,4800.0,1,8,2,141,51
Intel Core i7-13700,0.0,65.0,2022-08-01,FCLGA1700,Desktop,2100.0,5200.0,1,8,2,103,2
Intel Core i7-13700K,439.99,125.0,2022-10-01,FCLGA1700,Desktop,4200.0,5400.0,1,8,2,51,235
Intel Core i7-13700KF,422.61,125.0,2022-10-01,FCLGA1700,Desktop,4200.0,5400.0,1,8,2,52,108
Intel Core i7-2600 @ 3.40GHz,58.51,95.0,2010-12-01,LGA1155,Desktop,3400.0,3800.0,1,4,2,1272,9462
Intel Core i7-2600K @ 3.40GHz,77.0,95.0,2010-11-01,LGA1155,Desktop,3400.0,3800.0,1,4,2,1249,7304
Intel Core i7-2600S @ 2.80GHz,249.0,65.0,2011-02-01,LGA1155,Desktop,2800.0,3800.0,1,4,2,1400,275
Intel Core i7-2610UE @ 1.50GHz,0.0,17.0,2012-07-01,BGA1023,Laptop,1500.0,2400.0,1,2,2,2636,2
Intel Core i7-2617M @ 1.50GHz,0.0,17.0,2011-05-01,BGA1023,Laptop,1500.0,2600.0,1,2,2,2452,42
Intel Core i7-2620M @ 2.70GHz,214.97,35.0,2011-01-01,BGA1023,Laptop,2700.0,3400.0,1,2,2,2024,1920
Intel Core i7-2630QM @ 2.00GHz,93.24,45.0,2011-01-01,PGA988B,Laptop,2000.0,2900.0,1,4,2,1616,5351
Intel Core i7-2630UM @ 1.60GHz,0.0,0.0,2013-08-01,Unknown,Laptop,1600.0,2700.0,1,2,2,3598,4
Intel Core i7-2635QM @ 2.00GHz,0.0,45.0,2011-02-01,BGA1224,Laptop,2000.0,2900.0,1,4,2,1773,77
Intel Core i7-2637M @ 1.70GHz,0.0,17.0,2011-12-01,BGA1023,Laptop,1700.0,2800.0,1,2,2,2370,124
Intel Core i7-2640M @ 2.80GHz,123.41,35.0,2011-10-01,BGA1023,Laptop,2800.0,3500.0,1,2,2,1987,1553
Intel Core i7-2655LE @ 2.20GHz,0.0,25.0,2011-04-01,BGA1023,Desktop,2200.0,2900.0,1,2,2,2254,13
Intel Core i7-2670QM @ 2.20GHz,129.0,45.0,2011-09-01,PGA988B,Laptop,2200.0,3100.0,1,4,2,1569,6360
Intel Core i7-2675QM @ 2.20GHz,0.0,45.0,2011-09-01,BGA1224,Laptop,2200.0,3100.0,1,4,2,1536,166
Intel Core i7-2677M @ 1.80GHz,0.0,17.0,2011-07-01,BGA1023,Laptop,1800.0,2900.0,1,2,2,2256,168
Intel Core i7-2700K @ 3.50GHz,84.99,95.0,2011-10-01,LGA1155,Desktop,3500.0,3900.0,1,4,2,1225,1236
Intel Core i7-2710QE @ 2.10GHz,0.0,45.0,2011-09-01,PGA988B,Laptop,2100.0,3000.0,1,4,2,1501,16
Intel Core i7-2715QE @ 2.10GHz,0.0,45.0,2011-09-01,BGA1023,Laptop,2100.0,3000.0,1,4,2,1716,4
Intel Core i7-2720QM @ 2.20GHz,179.95,45.0,2011-01-01,BGA1224,Laptop,2200.0,3300.0,1,4,2,1498,1358
Intel Core i7-2760QM @ 2.40GHz,132.02,45.0,2011-09-01,BGA1224,Laptop,2400.0,3500.0,1,4,2,1435,1360
Intel Core i7-2820QM @ 2.30GHz,369.95,45.0,2011-02-01,BGA1224,Laptop,2300.0,3400.0,1,4,2,1421,808
Intel Core i7-2840QM @ 2.40GHz,0.0,0.0,2012-09-01,rPGA988B,Laptop,2400.0,3500.0,1,4,2,1543,4
Intel Core i7-2860QM @ 2.50GHz,182.01,45.0,2011-09-01,BGA1224,Laptop,2500.0,3600.0,1,4,2,1387,694
Intel Core i7-2920XM @ 2.50GHz,120.0,55.0,2011-02-01,FCPGA988,Laptop,2500.0,3500.0,1,4,2,1441,142
Intel Core i7-2960XM @ 2.70GHz,278.52,55.0,2011-10-01,PGA988B,Laptop,2700.0,3700.0,1,4,2,1375,142
Intel Core i7-3517U @ 1.90GHz,0.0,17.0,2012-06-01,BGA1023,Laptop,1900.0,3000.0,1,2,2,2192,948
Intel Core i7-3517UE @ 1.70GHz,0.0,17.0,2012-06-01,BGA1023,Laptop,1700.0,2800.0,1,2,2,2075,21
Intel Core i7-3520M @ 2.90GHz,122.02,35.0,2012-06-01,BGA1023,Laptop,2900.0,3600.0,1,2,2,1853,2206
Intel Core i7-3537U @ 2.00GHz,0.0,17.0,2013-01-01,BGA1023,Laptop,2000.0,3100.0,1,2,2,2109,1368
Intel Core i7-3540M @ 3.00GHz,128.02,35.0,2013-01-01,rPGA988B,Laptop,3000.0,3700.0,1,2,2,1832,598
Intel Core i7-3555LE @ 2.50GHz,0.0,25.0,2012-06-01,BGA1023,Laptop,2500.0,3200.0,1,2,2,2327,7
Intel Core i7-3610QE @ 2.30GHz,0.0,45.0,2012-04-01,rPGA988B,Laptop,2300.0,3300.0,1,4,2,1330,18
Intel Core i7-3610QM @ 2.30GHz,399.99,45.0,2012-04-01,PGA988B,Laptop,2300.0,3300.0,1,4,2,1321,4698
Intel Core i7-3612QE @ 2.10GHz,0.0,35.0,2012-10-01,BGA1224,Laptop,2100.0,3100.0,1,4,2,1346,23
Intel Core i7-3612QM @ 2.10GHz,0.0,35.0,2012-05-01,"PGA988B, FCBGA12",Laptop,2100.0,3100.0,1,4,2,1389,1493
Intel Core i7-3615QE @ 2.30GHz,0.0,45.0,2012-04-01,BGA1224,Laptop,2300.0,3300.0,1,4,2,1242,15
Intel Core i7-3615QM @ 2.30GHz,0.0,45.0,2012-05-01,BGA1224,Laptop,2300.0,3300.0,1,4,2,1316,510
Intel Core i7-3630QM @ 2.40GHz,229.0,45.0,2012-01-01,rPGA988B,Laptop,2400.0,3400.0,1,4,2,1315,8092
Intel Core i7-3632QM @ 2.20GHz,178.04,35.0,2012-09-01,rPGA988B,Laptop,2200.0,3200.0,1,4,2,1391,3138
Intel Core i7-3635QM @ 2.40GHz,0.0,45.0,2012-01-01,Unknown,Laptop,2400.0,3400.0,1,4,2,1399,544
Intel Core i7-3667U @ 2.00GHz,0.0,17.0,2012-06-01,BGA1023,Laptop,2000.0,3200.0,1,2,2,2043,340
Intel Core i7-3687U @ 2.10GHz,0.0,17.0,2013-01-01,BGA1023,Laptop,2100.0,3300.0,1,2,2,1943,271
Intel Core i7-3689Y @ 1.50GHz,0.0,13.0,2013-01-01,FCBGA1023,Laptop,1500.0,2600.0,1,2,2,2270,9
Intel Core i7-3720QM @ 2.60GHz,99.95,45.0,2012-04-01,BGA1224,Laptop,2600.0,3600.0,1,4,2,1221,1640
Intel Core i7-3740QM @ 2.70GHz,218.02,45.0,2012-09-01,rPGA988B,Laptop,2700.0,3700.0,1,4,2,1216,1724
Intel Core i7-3770 @ 3.40GHz,86.78,77.0,2012-03-01,LGA1155,Desktop,3400.0,3900.0,1,4,2,1102,15400
Intel Core i7-3770K @ 3.50GHz,115.99,77.0,2012-04-01,LGA1155,Desktop,3500.0,3900.0,1,4,2,1087,9045
Intel Core i7-3770S @ 3.10GHz,109.0,65.0,2012-05-01,LGA1155,Desktop,3100.0,3900.0,1,4,2,1139,944
Intel Core i7-3770T @ 2.50GHz,156.59,45.0,2012-05-01,LGA1155,Desktop,2500.0,3700.0,1,4,2,1243,66
Intel Core i7-3820 @ 3.60GHz,49.99,130.0,2012-01-01,LGA2011,Desktop,3600.0,3800.0,1,4,2,1205,2930
Intel Core i7-3820QM @ 2.70GHz,549.0,45.0,2012-05-01,BGA1224,Laptop,2700.0,3700.0,1,4,2,1211,491
Intel Core i7-3840QM @ 2.80GHz,548.87,45.0,2012-08-01,rPGA988B,Laptop,2800.0,3800.0,1,4,2,1181,720
Intel Core i7-3920XM @ 2.90GHz,1096.0,55.0,2012-05-01,FCPGA988,Laptop,2900.0,3800.0,1,4,2,1206,105
Intel Core i7-3930K @ 3.20GHz,399.1,130.0,2011-11-01,LGA2011,Desktop,3200.0,3800.0,1,6,2,877,3493
Intel Core i7-3940XM @ 3.00GHz,344.04,55.0,2012-10-01,rPGA988B,Laptop,3000.0,3900.0,1,4,2,1178,164
Intel Core i7-3960X @ 3.30GHz,1803.0,130.0,2011-11-01,LGA2011,Desktop,3300.0,3900.0,1,6,2,855,633
Intel Core i7-3970X @ 3.50GHz,189.88,150.0,2012-01-01,LGA2011,Desktop,3500.0,4000.0,1,6,2,862,341
Intel Core i7-4500U @ 1.80GHz,0.0,15.0,2013-01-01,BGA1168,Laptop,1800.0,3000.0,1,2,2,2002,2690
Intel Core i7-4510U @ 2.00GHz,0.0,15.0,2014-05-01,FCBGA1168,Laptop,2000.0,3100.0,1,2,2,1959,3518
Intel Core i7-4550U @ 1.50GHz,0.0,15.0,2014-02-01,BGA1168,Laptop,1500.0,3000.0,1,2,2,2116,42
Intel Core i7-4558U @ 2.80GHz,0.0,28.0,2013-01-01,BGA1168,Laptop,2800.0,3300.0,1,2,2,1790,121
Intel Core i7-4560U @ 1.60GHz,0.0,0.0,2016-03-01,Unknown,Laptop,1600.0,3000.0,1,2,2,1817,5
Intel Core i7-4578U @ 3.00GHz,0.0,28.0,2014-09-01,FCBGA1168,Laptop,3000.0,3500.0,1,2,2,1788,70
Intel Core i7-4600M @ 2.90GHz,0.0,37.0,2013-10-01,PGA946,Laptop,2900.0,3600.0,1,2,2,1732,448
Intel Core i7-4600U @ 2.10GHz,0.0,15.0,2013-07-01,FCBGA1168,Laptop,2100.0,3300.0,1,2,2,1912,1362
Intel Core i7-4610M @ 3.00GHz,0.0,37.0,2014-06-01,"FPGA946,FPGA947",Laptop,3000.0,3700.0,1,2,2,1781,270
Intel Core i7-4610Y @ 1.70GHz,0.0,11.5,2013-01-01,BGA1168,Desktop,1700.0,2900.0,1,2,2,2011,11
Intel Core i7-4650U @ 1.70GHz,0.0,15.0,2013-01-01,BGA1168,Laptop,1700.0,3300.0,1,2,2,2040,683
Intel Core i7-4700EQ @ 2.40GHz,0.0,47.0,2013-06-01,FCBGA1364,Desktop,2400.0,3400.0,1,4,2,1344,30
Intel Core i7-4700HQ @ 2.40GHz,383.0,47.0,2013-01-01,FCBGA1364,Laptop,2400.0,3400.0,1,4,2,1233,3994
Intel Core i7-4700MQ @ 2.40GHz,188.02,47.0,2013-06-01,rPGA946B,Laptop,2400.0,3400.0,1,4,2,1274,7109
Intel Core i7-4702HQ @ 2.20GHz,0.0,37.0,2013-04-01,FCBGA1364,Laptop,2200.0,3200.0,1,4,2,1258,407
Intel Core i7-4702MQ @ 2.20GHz,352.05,37.0,2013-01-01,FCPGA946,Laptop,2200.0,3200.0,1,4,2,1314,2151
Intel Core i7-4710HQ @ 2.50GHz,378.0,47.0,2014-05-01,FCBGA1364,Laptop,2500.0,3500.0,1,4,2,1247,5622
Intel Core i7-4710MQ @ 2.50GHz,271.57,47.0,2014-04-01,FCPGA946,Laptop,2500.0,3500.0,1,4,2,1198,1941
Intel Core i7-4712HQ @ 2.30GHz,0.0,37.0,2014-06-01,FCBGA1364,Laptop,2300.0,3300.0,1,4,2,1293,431
Intel Core i7-4712MQ @ 2.30GHz,0.0,37.0,2014-05-01,FCPGA946,Laptop,2300.0,3300.0,1,4,2,1286,470
Intel Core i7-4720HQ @ 2.60GHz,0.0,47.0,2014-12-01,BGA1364,Laptop,2600.0,3600.0,1,4,2,1212,4552
Intel Core i7-4722HQ @ 2.40GHz,0.0,37.0,2015-07-01,FCBGA1364,Laptop,2400.0,3400.0,1,4,2,1231,16
Intel Core i7-4750HQ @ 2.00GHz,0.0,47.0,2013-06-01,FCBGA1364,Laptop,2000.0,3200.0,1,4,2,1234,359
Intel Core i7-4760HQ @ 2.10GHz,0.0,47.0,2014-10-01,FCBGA1364,Laptop,2100.0,3300.0,1,4,2,1119,11
Intel Core i7-4765T @ 2.00GHz,498.95,35.0,2013-04-01,FCLGA1150,Desktop,2000.0,3000.0,1,4,2,1325,171
Intel Core i7-4770 @ 3.40GHz,99.75,84.0,2013-06-01,LGA1150,Desktop,3400.0,3900.0,1,4,2,1012,9786
Intel Core i7-4770HQ @ 2.20GHz,0.0,47.0,2014-10-01,FCBGA1364,Laptop,2200.0,3400.0,1,4,2,1149,328
Intel Core i7-4770K @ 3.50GHz,127.0,84.0,2013-06-01,LGA1150,Desktop,3500.0,3900.0,1,4,2,999,10276
Intel Core i7-4770R @ 3.20GHz,0.0,65.0,2014-01-01,FCBGA1364,Desktop,3200.0,3900.0,1,4,2,1078,144
Intel Core i7-4770S @ 3.10GHz,118.96,65.0,2013-06-01,LGA1150,Desktop,3100.0,3900.0,1,4,2,1054,992
Intel Core i7-4770T @ 2.50GHz,770.0,45.0,2013-01-01,LGA1150,Desktop,2500.0,3700.0,1,4,2,1196,105
Intel Core i7-4770TE @ 2.30GHz,0.0,45.0,2015-07-01,LGA1150,Desktop,2300.0,3300.0,1,4,2,1401,9
Intel Core i7-4771 @ 3.50GHz,129.74,84.0,2013-01-01,LGA1150,Desktop,3500.0,3900.0,1,4,2,1009,973
Intel Core i7-4785T @ 2.20GHz,0.0,35.0,2014-06-01,FCLGA1150,Desktop,2200.0,3200.0,1,4,2,1256,211
Intel Core i7-4790 @ 3.60GHz,92.99,84.0,2014-05-01,FCLGA1150,Desktop,3600.0,4000.0,1,4,2,988,11667
Intel Core i7-4790K @ 4.00GHz,187.0,88.0,2014-06-01,LGA1150,Desktop,4000.0,4400.0,1,4,2,896,20920
Intel Core i7-4790S @ 3.20GHz,187.69,65.0,2014-06-01,LGA1150,Desktop,3200.0,4000.0,1,4,2,1027,766
Intel Core i7-4790T @ 2.70GHz,249.88,45.0,2014-05-01,LGA1150,Desktop,2700.0,3900.0,1,4,2,1101,125
Intel Core i7-4800MQ @ 2.70GHz,239.99,47.0,2013-01-01,rPGA946B,Laptop,2700.0,3700.0,1,4,2,1200,2143
Intel Core i7-4810MQ @ 2.80GHz,179.95,47.0,2014-03-01,FCPGA946,Laptop,2800.0,3800.0,1,4,2,1163,2226
Intel Core i7-4820K @ 3.70GHz,250.0,130.0,2013-07-01,FCLGA2011,Desktop,3700.0,3900.0,1,4,2,1088,1328
Intel Core i7-4850HQ @ 2.30GHz,434.0,47.0,2013-07-01,FCBGA1364,Laptop,2300.0,3500.0,1,4,2,1130,210
Intel Core i7-4860EQ @ 1.80GHz,0.0,47.0,2015-11-01,FCBGA1364,Laptop,1800.0,3200.0,1,4,2,1248,18
Intel Core i7-4860HQ @ 2.40GHz,0.0,47.0,2014-08-01,FCBGA1364,Laptop,2400.0,3600.0,1,4,2,1146,166
Intel Core i7-4870HQ @ 2.50GHz,0.0,47.0,2014-08-01,FCBGA1364,Laptop,2500.0,3700.0,1,4,2,1097,510
Intel Core i7-4900MQ @ 2.80GHz,556.0,47.0,2013-01-01,FCPGA946,Laptop,2800.0,3800.0,1,4,2,1150,677
Intel Core i7-4910MQ @ 2.90GHz,459.95,47.0,2014-05-01,FCPGA946,Laptop,2900.0,3900.0,1,4,2,1133,632
Intel Core i7-4930K @ 3.40GHz,89.99,130.0,2013-01-01,LGA2011,Desktop,3400.0,3900.0,1,6,2,789,2225
Intel Core i7-4930MX @ 3.00GHz,1096.0,57.0,2013-01-01,FCPGA946,Laptop,3000.0,3900.0,1,4,2,1045,142
Intel Core i7-4940MX @ 3.10GHz,699.95,57.0,2014-03-01,"FPGA946,FPGA947",Laptop,3100.0,4000.0,1,4,2,1002,134
Intel Core i7-4960HQ @ 2.60GHz,623.0,47.0,2013-09-01,FCBGA1364,Laptop,2600.0,3800.0,1,4,2,1049,91
Intel Core i7-4960X @ 3.60GHz,1250.0,130.0,2013-01-01,LGA2011,Desktop,3600.0,4000.0,1,6,2,752,497
Intel Core i7-4980HQ @ 2.80GHz,0.0,47.0,2014-08-01,FCBGA1364,Laptop,2800.0,4000.0,1,4,2,1068,363
Intel Core i7-5500U @ 2.40GHz,0.0,15.0,2015-01-01,FCBGA1168,Laptop,2400.0,3000.0,1,2,2,1888,4850
Intel Core i7-5550U @ 2.00GHz,0.0,15.0,2016-04-01,FCBGA1168,Laptop,2000.0,3000.0,1,2,2,1834,8
Intel Core i7-5557U @ 3.10GHz,605.99,28.0,2015-03-01,FCBGA1168,Laptop,3100.0,3400.0,1,2,2,1722,344
Intel Core i7-5600U @ 2.60GHz,0.0,15.0,2015-01-01,FCBGA1168,Laptop,2600.0,3200.0,1,2,2,1805,1424
Intel Core i7-5650U @ 2.20GHz,0.0,15.0,2015-03-01,FCBGA1168,Laptop,2200.0,3100.0,1,2,2,1784,98
Intel Core i7-5675C @ 3.10GHz,0.0,65.0,2015-10-01,LGA1150,Desktop,3100.0,3600.0,1,4,1,1152,2
Intel Core i7-5700EQ @ 2.60GHz,0.0,47.0,2015-08-01,FCBGA1364,Laptop,2600.0,3400.0,1,4,2,1185,2
Intel Core i7-5700HQ @ 2.70GHz,0.0,47.0,2015-06-01,FCBGA1364,Laptop,2700.0,3500.0,1,4,2,1174,807
Intel Core i7-5775C @ 3.30GHz,199.99,65.0,2015-06-01,FCLGA1150,Desktop,3300.0,3700.0,1,4,2,917,183
Intel Core i7-5775R @ 3.30GHz,0.0,65.0,2016-05-01,LGA1150,Desktop,3300.0,3800.0,1,4,2,915,55
Intel Core i7-5820K @ 3.30GHz,160.89,140.0,2014-09-01,LGA2011-v3,Desktop,3300.0,3600.0,1,6,2,768,4580
Intel Core i7-5850EQ @ 2.70GHz,435.0,47.0,2018-11-01,FCBGA1364,Laptop,2700.0,3400.0,1,4,2,1014,1
Intel Core i7-5850HQ @ 2.70GHz,434.0,47.0,2015-12-01,FCBGA1364,Laptop,2700.0,3600.0,1,4,2,1046,3
Intel Core i7-5930K @ 3.50GHz,313.0,140.0,2014-08-01,LGA2011-v3,Desktop,3500.0,3700.0,1,6,2,734,1813
Intel Core i7-5950HQ @ 2.90GHz,0.0,47.0,2015-07-01,FCBGA1364,Laptop,2900.0,3700.0,1,4,2,927,22
Intel Core i7-5960X @ 3.00GHz,198.99,140.0,2014-08-01,LGA2011-v3,Desktop,3000.0,3500.0,1,8,2,629,1151
Intel Core i7-610E @ 2.53GHz,0.0,35.0,2011-11-01,BGA1288,Laptop,2530.0,3200.0,1,2,2,2366,3
Intel Core i7-620LM @ 2.00GHz,0.0,25.0,2010-04-01,rPGA988A,Laptop,2000.0,2800.0,1,2,2,2616,62
Intel Core i7-620M @ 2.67GHz,149.59,35.0,2010-01-01,BGA1288,Laptop,2660.0,3333.0,1,2,2,2249,1376
Intel Core i7-620UM @ 1.07GHz,0.0,18.0,2010-03-01,BGA1288,Laptop,1070.0,2133.0,1,2,2,3014,12
Intel Core i7-640LM @ 2.13GHz,0.0,25.0,2010-02-01,BGA1288,Laptop,2133.0,2933.0,1,2,2,2576,172
Intel Core i7-640M @ 2.80GHz,289.95,35.0,2010-10-01,BGA1288,Laptop,2800.0,3460.0,1,2,2,2234,673
Intel Core i7-640UM @ 1.20GHz,0.0,18.0,2010-06-01,BGA1288,Laptop,1200.0,2266.0,1,2,2,2895,55
Intel Core i7-6498DU @ 2.50GHz,0.0,15.0,2016-11-01,BGA1356,Laptop,2500.0,3100.0,1,2,2,1684,24
Intel Core i7-6500U @ 2.50GHz,393.0,15.0,2015-09-01,FCBGA1356,Laptop,2500.0,3100.0,1,2,2,1695,5297
Intel Core i7-6560U @ 2.20GHz,0.0,15.0,2016-02-01,Unknown,Laptop,2200.0,3200.0,1,2,2,1676,290
Intel Core i7-6567U @ 3.30GHz,0.0,28.0,2016-02-01,FCBGA1356,Laptop,3300.0,3600.0,1,2,2,1551,52
Intel Core i7-6600U @ 2.60GHz,0.0,15.0,2015-09-01,FCBGA1356,Laptop,2600.0,3400.0,1,2,2,1630,1956
Intel Core i7-660UM @ 1.33GHz,0.0,18.0,2010-11-01,BGA1288,Laptop,1330.0,2400.0,1,2,2,2722,9
Intel Core i7-6650U @ 2.20GHz,0.0,15.0,2015-11-01,FCBGA1356,Laptop,2200.0,3400.0,1,2,2,1596,607
Intel Core i7-6660U @ 2.40GHz,415.0,15.0,2018-08-01,FCBGA1356,Laptop,2400.0,3400.0,1,2,2,1564,16
Intel Core i7-6700 @ 3.40GHz,210.0,65.0,2015-09-01,LGA 1151,Desktop,3400.0,4000.0,1,4,2,891,8704
Intel Core i7-6700HQ @ 2.60GHz,378.0,45.0,2015-08-01,FCBGA1440,Laptop,2600.0,3500.0,1,4,2,1079,12659
Intel Core i7-6700K @ 4.00GHz,165.53,95.0,2015-07-01,LGA1151,Desktop,4000.0,4200.0,1,4,2,821,15030
Intel Core i7-6700T @ 2.80GHz,275.0,35.0,2015-10-01,LGA 1151,Desktop,2800.0,3600.0,1,4,2,985,619
Intel Core i7-6700TE @ 2.40GHz,0.0,35.0,2016-06-01,LGA 1151,Desktop,2400.0,3400.0,1,4,2,1056,31
Intel Core i7-6770HQ @ 2.60GHz,619.0,45.0,2016-04-01,FCBGA1440,Laptop,2600.0,3500.0,1,4,2,1003,475
Intel Core i7-6800K @ 3.40GHz,147.85,140.0,2016-05-01,LGA2011-v3,Desktop,3400.0,3800.0,1,6,2,708,1643
Intel Core i7-680UM @ 1.47GHz,0.0,18.0,2011-02-01,BGA1288,Laptop,1470.0,2530.0,1,2,2,2794,13
Intel Core i7-6820EQ @ 2.80GHz,0.0,45.0,2016-06-01,FCBGA1440,Laptop,2800.0,3500.0,1,4,2,1038,12
Intel Core i7-6820HK @ 2.70GHz,378.0,45.0,2015-10-01,FCBGA1440,Laptop,2700.0,3600.0,1,4,2,1035,754
Intel Core i7-6820HQ @ 2.70GHz,0.0,45.0,2015-11-01,FCBGA1440,Laptop,2700.0,3600.0,1,4,2,1043,2216
Intel Core i7-6822EQ @ 2.00GHz,0.0,25.0,2016-02-01,LGA 1151,Laptop,2000.0,2800.0,1,4,2,1300,15
Intel Core i7-6850K @ 3.60GHz,190.38,140.0,2016-06-01,FCLGA2011-3,Desktop,3600.0,4000.0,1,6,2,672,1235
Intel Core i7-6900K @ 3.20GHz,165.36,140.0,2016-06-01,FCLGA2011-3,Desktop,3200.0,4000.0,1,8,2,543,467
Intel Core i7-6920HQ @ 2.90GHz,568.0,45.0,2016-02-01,FCBGA1440,Laptop,2900.0,3800.0,1,4,2,965,261
Intel Core i7-6950X @ 3.00GHz,337.57,140.0,2016-06-01,LGA2011-v3,Desktop,3000.0,4000.0,1,10,2,432,498
Intel Core i7-720QM @ 1.60GHz,219.95,45.0,2009-10-01,PGA988A,Laptop,1600.0,2800.0,1,4,2,2466,2828
Intel Core i7-740QM @ 1.73GHz,99.95,45.0,2010-06-01,PGA988A,Laptop,1730.0,2930.0,1,4,2,2372,1995
Intel Core i7-7500U @ 2.70GHz,539.0,15.0,2016-10-01,FCBGA1356,Laptop,2700.0,3500.0,1,2,2,1588,4960
Intel Core i7-7560U @ 2.40GHz,0.0,15.0,2017-03-01,BGA1356,Laptop,2400.0,3800.0,1,2,2,1556,125
Intel Core i7-7567U @ 3.50GHz,733.99,28.0,2017-03-01,BGA1356,Laptop,3500.0,4000.0,1,2,2,1457,234
Intel Core i7-7600U @ 2.80GHz,0.0,15.0,2017-01-01,FCBGA1356,Laptop,2800.0,3900.0,1,2,2,1577,888
Intel Core i7-7660U @ 2.50GHz,0.0,15.0,2017-05-01,BGA1356,Laptop,2500.0,4000.0,1,2,2,1485,338
Intel Core i7-7700 @ 3.60GHz,180.99,65.0,2016-12-01,LGA1151,Desktop,3600.0,4200.0,1,4,2,841,5559
Intel Core i7-7700HQ @ 2.80GHz,378.0,45.0,2016-12-01,FCBGA1440,Laptop,2800.0,3800.0,1,4,2,1028,12294
Intel Core i7-7700K @ 4.20GHz,248.44,95.0,2016-10-01,	LGA 1151,Desktop,4200.0,4500.0,1,4,2,773,10464
Intel Core i7-7700T @ 2.90GHz,183.68,35.0,2017-02-01,FCLGA1151,Desktop,2900.0,3800.0,1,4,2,938,413
Intel Core i7-7740X @ 4.30GHz,103.9,112.0,2017-07-01,FCLGA2066,Desktop,4300.0,4500.0,1,4,2,765,180
Intel Core i7-7800X @ 3.50GHz,435.99,140.0,2017-06-01,FCLGA2066,Desktop,3500.0,4000.0,1,6,2,620,505
Intel Core i7-7820EQ @ 3.00GHz,378.0,45.0,2019-06-01,FCBGA1440,Laptop,3000.0,3700.0,1,4,2,959,2
Intel Core i7-7820HK @ 2.90GHz,378.0,45.0,2017-01-01,FCBGA1440,Laptop,2900.0,3900.0,1,4,2,944,516
Intel Core i7-7820HQ @ 2.90GHz,378.0,45.0,2017-02-01,FCBGA1440,Laptop,2900.0,3900.0,1,4,2,998,1021
Intel Core i7-7820X @ 3.60GHz,709.0,140.0,2017-06-01,FCLGA2066,Desktop,3600.0,4300.0,1,8,2,434,935
